Date;Close;Closure_Daily_exp;Closure_Weekly_exp;Closure_Monthly_exp;MM_Daily_20_exp;MM_Weekly_20_exp;MM_Monthly_20_exp;MoM_Daily_10_exp;MoM_Weekly_10_exp;MoM_Monthly_10_exp;MoM_Monthly_5_exp;MoM_Monthly_1_exp;MoM_Monthly_1-5-10_exp;RSI_Daily_21_exp;RSI_Weekly_21_exp;RSI_Monthly_21_exp
2020-02-10;320.5118;TRUE;FALSE;FALSE;315.2115;299.6698;272.3020;3.4560;6.2115;15.5426;11.0634;-0.0404;8.8552;58.9922;75.1143;66.5207
2020-02-11;321.0673;TRUE;FALSE;FALSE;315.5616;299.6698;272.3020;2.5605;6.2115;15.5426;11.0634;-0.0404;8.8552;60.7813;75.1143;66.5207
2020-02-12;323.1358;TRUE;FALSE;FALSE;316.0390;299.6698;272.3020;3.3066;6.2115;15.5426;11.0634;-0.0404;8.8552;60.7102;75.1143;66.5207
2020-02-13;322.7910;TRUE;FALSE;FALSE;316.4637;299.6698;272.3020;2.8625;6.2115;15.5426;11.0634;-0.0404;8.8552;60.9031;75.1143;66.5207
2020-02-14;323.3081;TRUE;TRUE;FALSE;316.7836;301.7597;272.3020;4.9327;7.7460;15.5426;11.0634;-0.0404;8.8552;60.7249;78.4801;66.5207
2020-02-18;322.4750;TRUE;FALSE;FALSE;317.0124;301.7597;272.3020;3.8906;7.7460;15.5426;11.0634;-0.0404;8.8552;56.9151;78.4801;66.5207
2020-02-19;324.0168;TRUE;FALSE;FALSE;317.3495;301.7597;272.3020;2.8202;7.7460;15.5426;11.0634;-0.0404;8.8552;57.5018;78.4801;66.5207
2020-02-20;322.6856;TRUE;FALSE;FALSE;317.6182;301.7597;272.3020;1.2287;7.7460;15.5426;11.0634;-0.0404;8.8552;56.5197;78.4801;66.5207
2020-02-21;319.3625;TRUE;TRUE;FALSE;317.7024;303.7023;272.3020;-0.1497;5.6093;15.5426;11.0634;-0.0404;8.8552;52.2883;77.1290;66.5207
2020-02-24;308.7708;TRUE;FALSE;FALSE;317.3984;303.7023;272.3020;-2.9440;5.6093;15.5426;11.0634;-0.0404;8.8552;41.9047;77.1290;66.5207
2020-02-25;299.4144;TRUE;FALSE;FALSE;316.8789;303.7023;272.3020;-6.5824;5.6093;15.5426;11.0634;-0.0404;8.8552;37.4572;77.1290;66.5207
2020-02-26;298.3130;TRUE;FALSE;FALSE;316.1419;303.7023;272.3020;-7.0871;5.6093;15.5426;11.0634;-0.0404;8.8552;40.0233;77.1290;66.5207
2020-02-27;284.9153;TRUE;FALSE;FALSE;314.7480;303.7023;272.3020;-11.8280;5.6093;15.5426;11.0634;-0.0404;8.8552;29.2337;77.1290;66.5207
2020-02-28;283.7182;TRUE;TRUE;TRUE;313.2435;303.7708;273.8707;-12.1047;-7.6295;2.2196;0.3190;-7.9166;-1.7927;28.8342;51.5364;57.8283
2020-03-02;296.0050;TRUE;FALSE;FALSE;312.6383;303.7708;273.8707;-8.4449;-7.6295;2.2196;0.3190;-7.9166;-1.7927;38.8668;51.5364;57.8283
2020-03-03;287.5297;TRUE;FALSE;FALSE;311.4948;303.7708;273.8707;-10.8366;-7.6295;2.2196;0.3190;-7.9166;-1.7927;37.5621;51.5364;57.8283
2020-03-04;299.6154;TRUE;FALSE;FALSE;310.7191;303.7708;273.8707;-7.5309;-7.6295;2.2196;0.3190;-7.9166;-1.7927;44.1730;51.5364;57.8283
2020-03-05;289.6558;TRUE;FALSE;FALSE;309.2635;303.7708;273.8707;-10.2359;-7.6295;2.2196;0.3190;-7.9166;-1.7927;36.9710;51.5364;57.8283
2020-03-06;284.8674;TRUE;TRUE;FALSE;307.5148;303.8162;273.8707;-10.8012;-7.8672;2.2196;0.3190;-7.9166;-1.7927;32.8621;51.2140;57.8283
2020-03-09;262.6208;TRUE;FALSE;FALSE;304.7390;303.8162;273.8707;-14.9464;-7.8672;2.2196;0.3190;-7.9166;-1.7927;26.1742;51.2140;57.8283
2020-03-10;276.2101;TRUE;FALSE;FALSE;302.5239;303.8162;273.8707;-7.7499;-7.8672;2.2196;0.3190;-7.9166;-1.7927;34.1146;51.2140;57.8283
2020-03-11;262.7454;TRUE;FALSE;FALSE;299.6078;303.8162;273.8707;-11.9229;-7.8672;2.2196;0.3190;-7.9166;-1.7927;29.8098;51.2140;57.8283
2020-03-12;237.6066;TRUE;FALSE;FALSE;295.3313;303.8162;273.8707;-16.6045;-7.8672;2.2196;0.3190;-7.9166;-1.7927;25.1070;51.2140;57.8283
2020-03-13;257.9186;TRUE;TRUE;FALSE;292.0877;302.3411;273.8707;-9.0934;-16.4666;2.2196;0.3190;-7.9166;-1.7927;32.4574;39.9108;57.8283
2020-03-16;229.6963;TRUE;FALSE;FALSE;287.4071;302.3411;273.8707;-22.4012;-16.4666;2.2196;0.3190;-7.9166;-1.7927;28.2245;39.9108;57.8283
2020-03-17;242.0980;TRUE;FALSE;FALSE;283.3883;302.3411;273.8707;-15.8007;-16.4666;2.2196;0.3190;-7.9166;-1.7927;32.0049;39.9108;57.8283
2020-03-18;229.8399;TRUE;FALSE;FALSE;278.6794;302.3411;273.8707;-23.2884;-16.4666;2.2196;0.3190;-7.9166;-1.7927;30.4625;39.9108;57.8283
2020-03-19;230.3283;TRUE;FALSE;FALSE;274.0616;302.3411;273.8707;-20.4821;-16.4666;2.2196;0.3190;-7.9166;-1.7927;30.1521;39.9108;57.8283
2020-03-20;220.4025;TRUE;TRUE;FALSE;269.1136;298.7740;273.8707;-22.6298;-29.3404;2.2196;0.3190;-7.9166;-1.7927;29.0927;29.4568;57.8283
2020-03-23;214.7672;TRUE;FALSE;FALSE;264.4134;298.7740;273.8707;-18.2216;-29.3404;2.2196;0.3190;-7.9166;-1.7927;28.8203;29.4568;57.8283
2020-03-24;234.2258;TRUE;FALSE;FALSE;261.1540;298.7740;273.8707;-15.2001;-29.3404;2.2196;0.3190;-7.9166;-1.7927;35.4285;29.4568;57.8283
2020-03-25;237.7322;TRUE;FALSE;FALSE;258.1249;298.7740;273.8707;-9.5199;-29.3404;2.2196;0.3190;-7.9166;-1.7927;37.6606;29.4568;57.8283
2020-03-26;251.6133;TRUE;FALSE;FALSE;256.4598;298.7740;273.8707;5.8949;-29.3404;2.2196;0.3190;-7.9166;-1.7927;41.1123;29.4568;57.8283
2020-03-27;244.1189;TRUE;TRUE;FALSE;254.4799;296.2592;273.8707;-5.3504;-23.2082;2.2196;0.3190;-7.9166;-1.7927;42.0573;36.9517;57.8283
2020-03-30;252.0468;TRUE;FALSE;FALSE;252.2820;296.2592;273.8707;9.7305;-23.2082;2.2196;0.3190;-7.9166;-1.7927;43.9913;36.9517;57.8283
2020-03-31;248.2899;TRUE;FALSE;TRUE;250.3200;296.2592;273.2005;2.5576;-23.2082;-4.4514;-14.1066;-12.4871;-10.3484;40.6447;36.9517;49.1676
2020-04-01;237.1157;TRUE;FALSE;FALSE;247.1950;296.2592;273.2005;3.1656;-23.2082;-4.4514;-14.1066;-12.4871;-10.3484;40.2191;36.9517;49.1676
2020-04-02;242.5872;TRUE;FALSE;FALSE;244.8415;296.2592;273.2005;5.3224;-23.2082;-4.4514;-14.1066;-12.4871;-10.3484;38.6444;36.9517;49.1676
2020-04-03;239.0809;TRUE;TRUE;FALSE;242.5522;293.3568;273.2005;8.4747;-24.0656;-4.4514;-14.1066;-12.4871;-10.3484;39.6638;35.0347;49.1676
2020-04-06;255.1390;TRUE;FALSE;FALSE;242.1781;293.3568;273.2005;18.7979;-24.0656;-4.4514;-14.1066;-12.4871;-10.3484;44.1918;35.0347;49.1676
2020-04-07;255.3991;TRUE;FALSE;FALSE;241.1376;293.3568;273.2005;9.0397;-24.0656;-4.4514;-14.1066;-12.4871;-10.3484;48.4565;35.0347;49.1676
2020-04-08;263.9725;TRUE;FALSE;FALSE;241.1989;293.3568;273.2005;11.0378;-24.0656;-4.4514;-14.1066;-12.4871;-10.3484;47.3271;35.0347;49.1676
2020-04-09;267.9894;TRUE;TRUE;FALSE;242.7181;291.9393;273.2005;6.5084;-13.0215;-4.4514;-14.1066;-12.4871;-10.3484;51.1947;43.0967;49.1676
2020-04-13;265.5426;TRUE;FALSE;FALSE;243.0993;291.9393;273.2005;8.7759;-13.0215;-4.4514;-14.1066;-12.4871;-10.3484;57.0984;43.0967;49.1676
2020-04-14;273.3743;TRUE;FALSE;FALSE;245.2832;291.9393;273.2005;8.4617;-13.0215;-4.4514;-14.1066;-12.4871;-10.3484;54.1932;43.0967;49.1676
2020-04-15;267.5656;TRUE;FALSE;FALSE;246.5566;291.9393;273.2005;7.7634;-13.0215;-4.4514;-14.1066;-12.4871;-10.3484;61.6966;43.0967;49.1676
2020-04-16;268.8564;TRUE;FALSE;FALSE;248.5074;291.9393;273.2005;13.3862;-13.0215;-4.4514;-14.1066;-12.4871;-10.3484;58.8738;43.0967;49.1676
2020-04-17;276.1197;TRUE;TRUE;FALSE;250.7970;290.7687;273.2005;13.8229;-13.2072;-4.4514;-14.1066;-12.4871;-10.3484;65.8735;45.3711;49.1676
2020-04-20;271.2550;TRUE;FALSE;FALSE;253.3396;290.7687;273.2005;13.4574;-13.2072;-4.4514;-14.1066;-12.4871;-10.3484;63.6283;45.3711;49.1676
2020-04-21;263.0188;TRUE;FALSE;FALSE;255.7522;290.7687;273.2005;3.0884;-13.2072;-4.4514;-14.1066;-12.4871;-10.3484;64.3525;45.3711;49.1676
2020-04-22;268.8564;TRUE;FALSE;FALSE;257.4837;290.7687;273.2005;5.2691;-13.2072;-4.4514;-14.1066;-12.4871;-10.3484;68.1916;45.3711;49.1676
2020-04-23;268.8371;TRUE;FALSE;FALSE;259.0389;290.7687;273.2005;1.8428;-13.2072;-4.4514;-14.1066;-12.4871;-10.3484;63.3917;45.3711;49.1676
2020-04-24;272.5844;TRUE;TRUE;FALSE;260.0875;289.3947;273.2005;1.7146;-15.6890;-4.4514;-14.1066;-12.4871;-10.3484;63.4599;43.8406;49.1676
2020-04-27;276.5146;TRUE;FALSE;FALSE;261.7073;289.3947;273.2005;4.1319;-15.6890;-4.4514;-14.1066;-12.4871;-10.3484;60.4175;43.8406;49.1676
2020-04-28;275.2430;TRUE;FALSE;FALSE;262.8671;289.3947;273.2005;0.6836;-15.6890;-4.4514;-14.1066;-12.4871;-10.3484;63.7360;43.8406;49.1676
2020-04-29;282.4485;TRUE;FALSE;FALSE;264.5750;289.3947;273.2005;5.5623;-15.6890;-4.4514;-14.1066;-12.4871;-10.3484;63.5033;43.8406;49.1676
2020-04-30;279.8187;TRUE;FALSE;TRUE;266.7102;289.3947;273.6891;4.0774;-15.6890;0.6760;-6.5812;12.6984;2.2644;64.1456;43.8406;53.4100
2020-05-01;272.4109;TRUE;TRUE;FALSE;268.2013;287.8952;273.6891;-1.3432;-14.7017;0.6760;-6.5812;12.6984;2.2644;66.3893;43.6685;53.4100
2020-05-04;273.1623;TRUE;FALSE;FALSE;269.9054;287.8952;273.6891;0.7031;-14.7017;0.6760;-6.5812;12.6984;2.2644;64.8484;43.6685;53.4100
2020-05-05;275.6861;TRUE;FALSE;FALSE;270.9328;287.8952;273.6891;4.8161;-14.7017;0.6760;-6.5812;12.6984;2.2644;67.9481;43.6685;53.4100
2020-05-06;273.8174;TRUE;FALSE;FALSE;271.8537;287.8952;273.6891;1.8452;-14.7017;0.6760;-6.5812;12.6984;2.2644;60.6386;43.6685;53.4100
2020-05-07;277.1215;TRUE;FALSE;FALSE;272.5111;287.8952;273.6891;3.0816;-14.7017;0.6760;-6.5812;12.6984;2.2644;61.9578;43.6685;53.4100
2020-05-08;281.7067;TRUE;TRUE;FALSE;273.1970;286.6230;273.6891;3.3466;-0.7090;0.6760;-6.5812;12.6984;2.2644;60.2107;45.4086;53.4100
2020-05-11;281.7645;TRUE;FALSE;FALSE;274.0081;286.6230;273.6891;1.8986;-0.7090;0.6760;-6.5812;12.6984;2.2644;58.3100;45.4086;53.4100
2020-05-12;276.1485;TRUE;FALSE;FALSE;274.1468;286.6230;273.6891;0.3290;-0.7090;0.6760;-6.5812;12.6984;2.2644;56.1625;45.4086;53.4100
2020-05-13;271.2646;TRUE;FALSE;FALSE;274.3318;286.6230;273.6891;-3.9596;-0.7090;0.6760;-6.5812;12.6984;2.2644;48.7307;45.4086;53.4100
2020-05-14;274.5109;TRUE;FALSE;FALSE;274.6145;286.6230;273.6891;-1.8969;-0.7090;0.6760;-6.5812;12.6984;2.2644;54.3116;45.4086;53.4100
2020-05-15;275.7728;TRUE;TRUE;FALSE;274.5971;284.9520;273.6891;1.2341;-3.1926;0.6760;-6.5812;12.6984;2.2644;54.2952;43.0738;53.4100
2020-05-18;284.1728;TRUE;FALSE;FALSE;275.2430;284.9520;273.6891;4.0308;-3.1926;0.6760;-6.5812;12.6984;2.2644;54.9315;43.0738;53.4100
2020-05-19;281.2540;TRUE;FALSE;FALSE;276.1548;284.9520;273.6891;2.0197;-3.1926;0.6760;-6.5812;12.6984;2.2644;56.2726;43.0738;53.4100
2020-05-20;286.0320;TRUE;FALSE;FALSE;277.0136;284.9520;273.6891;4.4609;-3.1926;0.6760;-6.5812;12.6984;2.2644;65.0916;43.0738;53.4100
2020-05-21;284.0572;TRUE;FALSE;FALSE;277.7746;284.9520;273.6891;2.5028;-3.1926;0.6760;-6.5812;12.6984;2.2644;60.5004;43.0738;53.4100
2020-05-22;284.5966;TRUE;TRUE;FALSE;278.3752;283.7438;273.6891;1.0259;10.3436;0.6760;-6.5812;12.6984;2.2644;60.8086;44.7291;53.4100
2020-05-26;288.1030;TRUE;FALSE;FALSE;278.9546;283.7438;273.6891;2.2496;10.3436;0.6760;-6.5812;12.6984;2.2644;60.6787;44.7291;53.4100
2020-05-27;292.3897;TRUE;FALSE;FALSE;279.8119;283.7438;273.6891;5.8813;10.3436;0.6760;-6.5812;12.6984;2.2644;60.8707;44.7291;53.4100
2020-05-28;291.8503;TRUE;FALSE;FALSE;280.2820;283.7438;273.6891;7.5888;10.3436;0.6760;-6.5812;12.6984;2.2644;61.4873;44.7291;53.4100
2020-05-29;293.1507;TRUE;TRUE;TRUE;280.9486;282.8052;274.7640;6.7902;33.0070;3.9018;-4.8936;4.7645;1.2576;58.0612;46.7671;54.2668
2020-06-01;294.3356;TRUE;FALSE;FALSE;282.0449;282.8052;274.7640;6.7312;33.0070;3.9018;-4.8936;4.7645;1.2576;61.1779;46.7671;54.2668
2020-06-02;296.7727;TRUE;FALSE;FALSE;283.2254;282.8052;274.7640;4.4339;33.0070;3.9018;-4.8936;4.7645;1.2576;70.3133;46.7671;54.2668
2020-06-03;300.7223;TRUE;FALSE;FALSE;284.4772;282.8052;274.7640;6.9220;33.0070;3.9018;-4.8936;4.7645;1.2576;71.8165;46.7671;54.2668
2020-06-04;299.9323;TRUE;FALSE;FALSE;285.7829;282.8052;274.7640;4.8597;33.0070;3.9018;-4.8936;4.7645;1.2576;69.7350;46.7671;54.2668
2020-06-05;307.6195;TRUE;TRUE;FALSE;287.3078;282.2913;274.7640;8.2949;26.0122;3.9018;-4.8936;4.7645;1.2576;75.1325;49.1489;54.2668
2020-06-08;311.3378;TRUE;FALSE;FALSE;288.7894;282.2913;274.7640;9.3962;26.0122;3.9018;-4.8936;4.7645;1.2576;75.2847;49.1489;54.2668
2020-06-09;309.0162;TRUE;FALSE;FALSE;290.1520;282.2913;274.7640;7.2589;26.0122;3.9018;-4.8936;4.7645;1.2576;70.8793;49.1489;54.2668
2020-06-10;307.2919;TRUE;FALSE;FALSE;291.7091;282.2913;274.7640;5.0967;26.0122;3.9018;-4.8936;4.7645;1.2576;69.0318;49.1489;54.2668
2020-06-11;289.5768;TRUE;FALSE;FALSE;292.6248;282.2913;274.7640;-0.7790;26.0122;3.9018;-4.8936;4.7645;1.2576;58.4813;49.1489;54.2668
2020-06-12;293.0447;TRUE;TRUE;FALSE;293.5514;281.2010;274.7640;-0.0362;22.5714;3.9018;-4.8936;4.7645;1.2576;64.0068;45.2452;54.2668
2020-06-15;295.7806;TRUE;FALSE;FALSE;294.5518;281.2010;274.7640;0.4909;22.5714;3.9018;-4.8936;4.7645;1.2576;63.7690;45.2452;54.2668
2020-06-16;301.4735;TRUE;FALSE;FALSE;295.4169;281.2010;274.7640;1.5840;22.5714;3.9018;-4.8936;4.7645;1.2576;65.7347;45.2452;54.2668
2020-06-17;300.2213;TRUE;FALSE;FALSE;296.3652;281.2010;274.7640;-0.1666;22.5714;3.9018;-4.8936;4.7645;1.2576;60.7678;45.2452;54.2668
2020-06-18;300.3369;TRUE;FALSE;FALSE;297.0805;281.2010;274.7640;0.1349;22.5714;3.9018;-4.8936;4.7645;1.2576;63.3042;45.2452;54.2668
2020-06-19;298.6205;TRUE;TRUE;FALSE;297.8086;280.7265;274.7640;-2.9254;11.4300;3.9018;-4.8936;4.7645;1.2576;59.1678;46.9244;54.2668
2020-06-22;300.5362;TRUE;FALSE;FALSE;298.6056;280.7265;274.7640;-3.4694;11.4300;3.9018;-4.8936;4.7645;1.2576;62.0115;46.9244;54.2668
2020-06-23;301.9198;TRUE;FALSE;FALSE;299.2965;280.7265;274.7640;-2.2964;11.4300;3.9018;-4.8936;4.7645;1.2576;62.4733;46.9244;54.2668
2020-06-24;294.2182;TRUE;FALSE;FALSE;299.3879;280.7265;274.7640;-4.2545;11.4300;3.9018;-4.8936;4.7645;1.2576;54.1523;46.9244;54.2668
2020-06-25;297.3724;TRUE;FALSE;FALSE;299.6640;280.7265;274.7640;2.6921;11.4300;3.9018;-4.8936;4.7645;1.2576;53.4362;46.9244;54.2668
2020-06-26;290.3094;TRUE;TRUE;FALSE;299.5219;279.3351;274.7640;-0.9334;5.1390;3.9018;-4.8936;4.7645;1.2576;49.0251;46.6470;54.2668
2020-06-29;294.5763;TRUE;FALSE;FALSE;299.5340;279.3351;274.7640;-0.4072;5.1390;3.9018;-4.8936;4.7645;1.2576;50.8693;46.6470;54.2668
2020-06-30;298.3496;TRUE;FALSE;TRUE;299.6128;279.3351;277.0375;-1.0362;5.1390;7.5451;-3.1678;1.7735;2.0502;52.3728;46.6470;54.8658
2020-07-01;300.4395;TRUE;FALSE;FALSE;299.5987;279.3351;277.0375;0.0727;5.1390;7.5451;-3.1678;1.7735;2.0502;52.1765;46.6470;54.8658
2020-07-02;302.0940;TRUE;TRUE;FALSE;299.7068;278.2744;277.0375;0.5850;10.8259;7.5451;-3.1678;1.7735;2.0502;50.8370;46.9980;54.8658
2020-07-06;306.7575;TRUE;FALSE;FALSE;299.6637;278.2744;277.0375;2.7249;10.8259;7.5451;-3.1678;1.7735;2.0502;53.9768;46.9980;54.8658
2020-07-07;303.5937;TRUE;FALSE;FALSE;299.2765;278.2744;277.0375;1.0173;10.8259;7.5451;-3.1678;1.7735;2.0502;47.5238;46.9980;54.8658
2020-07-08;305.9157;TRUE;FALSE;FALSE;299.1214;278.2744;277.0375;1.3235;10.8259;7.5451;-3.1678;1.7735;2.0502;46.6067;46.9980;54.8658
2020-07-09;304.1742;TRUE;FALSE;FALSE;298.9655;278.2744;277.0375;3.3839;10.8259;7.5451;-3.1678;1.7735;2.0502;46.9476;46.9980;54.8658
2020-07-10;307.2800;TRUE;TRUE;FALSE;299.8507;277.6703;277.0375;3.3317;12.8002;7.5451;-3.1678;1.7735;2.0502;49.9926;47.0009;54.8658
2020-07-13;304.6193;TRUE;FALSE;FALSE;300.4294;277.6703;277.0375;4.9292;12.8002;7.5451;-3.1678;1.7735;2.0502;61.4582;47.0009;54.8658
2020-07-14;308.5668;TRUE;FALSE;FALSE;301.0687;277.6703;277.0375;4.7494;12.8002;7.5451;-3.1678;1.7735;2.0502;61.7377;47.0009;54.8658
2020-07-15;311.4017;TRUE;FALSE;FALSE;301.5652;277.6703;277.0375;4.3748;12.8002;7.5451;-3.1678;1.7735;2.0502;61.7949;47.0009;54.8658
2020-07-16;310.3761;TRUE;FALSE;FALSE;302.0729;277.6703;277.0375;3.3074;12.8002;7.5451;-3.1678;1.7735;2.0502;57.2317;47.0009;54.8658
2020-07-17;311.2759;TRUE;TRUE;FALSE;302.6198;279.0482;277.0375;3.0394;10.4964;7.5451;-3.1678;1.7735;2.0502;59.0316;48.4872;54.8658
2020-07-20;313.7915;TRUE;FALSE;FALSE;303.3784;279.0482;277.0375;2.2930;10.4964;7.5451;-3.1678;1.7735;2.0502;60.5775;48.4872;54.8658
2020-07-21;314.4591;TRUE;FALSE;FALSE;304.0745;279.0482;277.0375;3.5789;10.4964;7.5451;-3.1678;1.7735;2.0502;62.6605;48.4872;54.8658
2020-07-22;316.2490;TRUE;FALSE;FALSE;304.7910;279.0482;277.0375;3.3778;10.4964;7.5451;-3.1678;1.7735;2.0502;62.5853;48.4872;54.8658
2020-07-23;312.4756;TRUE;FALSE;FALSE;305.7039;279.0482;277.0375;2.7292;10.4964;7.5451;-3.1678;1.7735;2.0502;58.1430;48.4872;54.8658
2020-07-24;310.4632;TRUE;TRUE;FALSE;306.3584;280.3280;277.0375;1.0359;12.5793;7.5451;-3.1678;1.7735;2.0502;63.7377;55.7533;54.8658
2020-07-27;312.7272;TRUE;FALSE;FALSE;307.4793;280.3280;277.0375;2.6617;12.5793;7.5451;-3.1678;1.7735;2.0502;63.1833;55.7533;54.8658
2020-07-28;310.7438;TRUE;FALSE;FALSE;308.2877;280.3280;277.0375;0.7055;12.5793;7.5451;-3.1678;1.7735;2.0502;69.2212;55.7533;54.8658
2020-07-29;314.5655;TRUE;FALSE;FALSE;309.0985;280.3280;277.0375;1.0160;12.5793;7.5451;-3.1678;1.7735;2.0502;68.9612;55.7533;54.8658
2020-07-30;313.4432;TRUE;FALSE;FALSE;309.7487;280.3280;277.0375;0.9882;12.5793;7.5451;-3.1678;1.7735;2.0502;65.0756;55.7533;54.8658
2020-07-31;315.9200;TRUE;TRUE;TRUE;310.4400;283.2280;279.9549;1.4920;11.0062;11.7051;11.3499;5.8892;9.6481;65.3434;56.5583;61.5401
2020-08-03;318.1164;TRUE;FALSE;FALSE;311.0079;283.2280;279.9549;1.3783;11.0062;11.7051;11.3499;5.8892;9.6481;65.7117;56.5583;61.5401
2020-08-04;319.3451;TRUE;FALSE;FALSE;311.7955;283.2280;279.9549;1.5538;11.0062;11.7051;11.3499;5.8892;9.6481;63.2351;56.5583;61.5401
2020-08-05;321.3286;TRUE;FALSE;FALSE;312.5661;283.2280;279.9549;1.6062;11.0062;11.7051;11.3499;5.8892;9.6481;69.1218;56.5583;61.5401
2020-08-06;323.4765;TRUE;FALSE;FALSE;313.5312;283.2280;279.9549;3.5206;11.0062;11.7051;11.3499;5.8892;9.6481;69.0054;56.5583;61.5401
2020-08-07;323.7087;TRUE;TRUE;FALSE;314.3527;288.3933;279.9549;4.2664;10.4240;11.7051;11.3499;5.8892;9.6481;71.8555;65.1185;61.5401
2020-08-10;324.6763;TRUE;FALSE;FALSE;315.3555;288.3933;279.9549;3.8209;10.4240;11.7051;11.3499;5.8892;9.6481;70.4413;65.1185;61.5401
2020-08-11;321.9962;TRUE;FALSE;FALSE;316.0270;288.3933;279.9549;3.6211;10.4240;11.7051;11.3499;5.8892;9.6481;70.4092;65.1185;61.5401
2020-08-12;326.4856;TRUE;FALSE;FALSE;316.7812;288.3933;279.9549;3.7894;10.4240;11.7051;11.3499;5.8892;9.6481;70.7811;65.1185;61.5401
2020-08-13;325.8953;TRUE;FALSE;FALSE;317.5571;288.3933;279.9549;3.9727;10.4240;11.7051;11.3499;5.8892;9.6481;67.7320;65.1185;61.5401
2020-08-14;325.9050;TRUE;TRUE;FALSE;318.2886;292.4827;279.9549;3.1606;5.9442;11.7051;11.3499;5.8892;9.6481;69.4829;78.9427;61.5401
2020-08-17;326.9403;TRUE;FALSE;FALSE;318.9460;292.4827;279.9549;2.7738;5.9442;11.7051;11.3499;5.8892;9.6481;69.5863;78.9427;61.5401
2020-08-18;327.6466;TRUE;FALSE;FALSE;319.6054;292.4827;279.9549;2.5995;5.9442;11.7051;11.3499;5.8892;9.6481;68.1450;78.9427;61.5401
2020-08-19;326.2824;TRUE;FALSE;FALSE;320.1071;292.4827;279.9549;1.5417;5.9442;11.7051;11.3499;5.8892;9.6481;65.2066;78.9427;61.5401
2020-08-20;327.2983;TRUE;FALSE;FALSE;320.8482;292.4827;279.9549;1.1815;5.9442;11.7051;11.3499;5.8892;9.6481;64.4998;78.9427;61.5401
2020-08-21;328.4593;TRUE;TRUE;FALSE;321.7480;296.9516;279.9549;1.4676;12.0851;11.7051;11.3499;5.8892;9.6481;72.5192;76.1766;61.5401
2020-08-24;331.7877;TRUE;FALSE;FALSE;322.7010;296.9516;279.9549;2.1903;12.0851;11.7051;11.3499;5.8892;9.6481;78.9695;76.1766;61.5401
2020-08-25;332.9487;TRUE;FALSE;FALSE;323.8113;296.9516;279.9549;3.4014;12.0851;11.7051;11.3499;5.8892;9.6481;78.3198;76.1766;61.5401
2020-08-26;336.2867;TRUE;FALSE;FALSE;324.8973;296.9516;279.9549;3.0020;12.0851;11.7051;11.3499;5.8892;9.6481;84.4646;76.1766;61.5401
2020-08-27;337.0220;TRUE;FALSE;FALSE;326.0763;296.9516;279.9549;3.4142;12.0851;11.7051;11.3499;5.8892;9.6481;83.0531;76.1766;61.5401
2020-08-28;339.1990;TRUE;TRUE;FALSE;327.2402;300.5121;279.9549;4.0791;13.5887;11.7051;11.3499;5.8892;9.6481;86.7677;80.0113;61.5401
2020-08-31;337.9702;TRUE;FALSE;TRUE;328.2329;300.5121;285.1089;3.3737;13.5887;16.9174;36.1192;6.9797;20.0054;82.6409;80.0113;63.8384
2020-09-01;341.1534;TRUE;FALSE;FALSE;329.3233;300.5121;285.1089;4.1224;13.5887;16.9174;36.1192;6.9797;20.0054;83.1336;80.0113;63.8384
2020-09-02;346.0879;TRUE;FALSE;FALSE;330.5613;300.5121;285.1089;6.0700;13.5887;16.9174;36.1192;6.9797;20.0054;84.7584;80.0113;63.8384
2020-09-03;334.1775;TRUE;FALSE;FALSE;331.0964;300.5121;285.1089;2.1018;13.5887;16.9174;36.1192;6.9797;20.0054;63.2746;80.0113;63.8384
2020-09-04;331.4490;TRUE;TRUE;FALSE;331.4834;303.2785;285.1089;0.9102;14.1710;16.9174;36.1192;6.9797;20.0054;58.1390;71.7861;63.8384
2020-09-08;322.3929;TRUE;FALSE;FALSE;331.3692;303.2785;285.1089;-2.8316;14.1710;16.9174;36.1192;6.9797;20.0054;48.8618;71.7861;63.8384
2020-09-09;328.7593;TRUE;FALSE;FALSE;331.7074;303.2785;285.1089;-1.2583;14.1710;16.9174;36.1192;6.9797;20.0054;53.2302;71.7861;63.8384
2020-09-10;323.0508;TRUE;FALSE;FALSE;331.5356;303.2785;285.1089;-3.9359;14.1710;16.9174;36.1192;6.9797;20.0054;50.7962;71.7861;63.8384
2020-09-11;323.2153;TRUE;TRUE;FALSE;331.4016;305.8101;285.1089;-4.0967;6.9916;16.9174;36.1192;6.9797;20.0054;47.3585;66.1568;63.8384
2020-09-14;327.4724;TRUE;FALSE;FALSE;331.4800;305.8101;285.1089;-3.4571;6.9916;16.9174;36.1192;6.9797;20.0054;51.2026;66.1568;63.8384
2020-09-15;329.1270;TRUE;FALSE;FALSE;331.5893;305.8101;285.1089;-2.6166;6.9916;16.9174;36.1192;6.9797;20.0054;52.3968;66.1568;63.8384
2020-09-16;327.8208;TRUE;FALSE;FALSE;331.5980;305.8101;285.1089;-3.9081;6.9916;16.9174;36.1192;6.9797;20.0054;50.6524;66.1568;63.8384
2020-09-17;324.9375;TRUE;FALSE;FALSE;331.5308;305.8101;285.1089;-6.1113;6.9916;16.9174;36.1192;6.9797;20.0054;48.0556;66.1568;63.8384
