Date;Close;MM_Daily_20_exp;MoM_Daily_10_exp;RSI_Daily_21_exp;MM_Weekly_20_exp;MoM_Weekly_10_exp;RSI_Weekly_21_exp;MM_Monthly_20_exp;MoM_Monthly_10_exp;RSI_Monthly_21_exp
11/05/2017;239.38;237.393;0.78;60.07450235;233.399;0.56;64.97056509;216.27283;24.32;70.05662978
12/05/2017;238.98;237.7165;0.9;58.34721126;233.399;0.56;64.97056509;216.27283;24.32;70.05662978
15/05/2017;240.3;238.003;1.62;62.12099613;234.138;0.62;63.93207895;216.27283;24.32;70.05662978
16/05/2017;240.08;238.3135;1.31;61.15142937;234.138;0.62;63.93207895;216.27283;24.32;70.05662978
17/05/2017;235.82;238.4325;-2.66;46.42062385;234.138;0.62;63.93207895;216.27283;24.32;70.05662978
18/05/2017;236.77;238.504;-1.99;49.28144096;234.138;0.62;63.93207895;216.27283;24.32;70.05662978
19/05/2017;238.31;238.69;-1.39;53.50684172;234.138;0.62;63.93207895;216.27283;24.32;70.05662978
22/05/2017;239.52;238.8075;-0.14;56.49687101;234.863;4.68;66.76282901;216.27283;24.32;70.05662978
23/05/2017;240.05;238.8825;0.61;57.74663356;234.863;4.68;66.76282901;216.27283;24.32;70.05662978
24/05/2017;240.61;238.993;0.74;59.05173415;234.863;4.68;66.76282901;216.27283;24.32;70.05662978
25/05/2017;241.76;239.151;2.38;61.60864298;234.863;4.68;66.76282901;216.27283;24.32;70.05662978
26/05/2017;241.71;239.3325;2.73;61.43351861;234.863;4.68;66.76282901;216.27283;24.32;70.05662978
30/05/2017;241.5;239.4735;1.2;60.67294958;235.719;10.31;68.63307141;216.27283;24.32;70.05662978
31/05/2017;241.44;239.607;1.36;60.44843757;235.719;10.31;68.63307141;216.27283;24.32;70.05662978
01/06/2017;243.36;239.851;7.54;64.82217525;235.719;10.31;68.63307141;217.96633;24.42;70.17511584
02/06/2017;244.17;240.1215;7.4;66.46488912;235.719;10.31;68.63307141;217.96633;24.42;70.17511584
05/06/2017;243.99;240.336;5.68;65.74848924;236.5525;7.67;67.40274814;217.96633;24.42;70.17511584
06/06/2017;243.21;240.5135;3.69;62.6747486;236.5525;7.67;67.40274814;217.96633;24.42;70.17511584
07/06/2017;243.66;240.7245;3.61;63.70267788;236.5525;7.67;67.40274814;217.96633;24.42;70.17511584
08/06/2017;243.78;240.92;3.17;63.98042979;236.5525;7.67;67.40274814;217.96633;24.42;70.17511584
09/06/2017;243.41;241.1215;1.65;62.43371088;236.5525;7.67;67.40274814;217.96633;24.42;70.17511584
12/06/2017;243.36;241.3405;1.65;62.22028171;237.236;7.44;66.14142667;217.96633;24.42;70.17511584
13/06/2017;244.55;241.553;3.05;65.19371734;237.236;7.44;66.14142667;217.96633;24.42;70.17511584
14/06/2017;244.24;241.761;2.8;63.81980405;237.236;7.44;66.14142667;217.96633;24.42;70.17511584
15/06/2017;243.77;242.1585;0.41;61.74821572;237.236;7.44;66.14142667;217.96633;24.42;70.17511584
16/06/2017;242.64;242.452;-1.53;57.07153793;237.236;7.44;66.14142667;217.96633;24.42;70.17511584
19/06/2017;244.66;242.7695;0.67;62.41464545;237.9255;10.62;66.55956003;217.96633;24.42;70.17511584
20/06/2017;243.01;242.944;-0.2;56.3944972;237.9255;10.62;66.55956003;217.96633;24.42;70.17511584
21/06/2017;242.95;243.089;-0.71;56.18757002;237.9255;10.62;66.55956003;217.96633;24.42;70.17511584
22/06/2017;242.84;243.2005;-0.94;55.7934804;237.9255;10.62;66.55956003;217.96633;24.42;70.17511584
23/06/2017;243.13;243.269;-0.28;56.63542678;237.9255;10.62;66.55956003;217.96633;24.42;70.17511584
26/06/2017;243.29;243.348;-0.07;57.10866407;238.44;7.21;64.29658916;217.96633;24.42;70.17511584
27/06/2017;241.33;243.3395;-3.22;50.07913695;238.44;7.21;64.29658916;217.96633;24.42;70.17511584
28/06/2017;243.49;243.442;-0.75;56.30303365;238.44;7.21;64.29658916;217.96633;24.42;70.17511584
29/06/2017;241.35;243.3415;-2.42;49.83906162;238.44;7.21;64.29658916;217.96633;24.42;70.17511584
30/06/2017;241.8;243.223;-0.84;51.07914183;238.44;7.21;64.29658916;217.96633;24.42;70.17511584
03/07/2017;242.21;243.134;-2.45;52.2094244;238.791;4.03;64.59122042;219.87033;30.47;71.79306781
05/07/2017;242.77;243.112;-0.24;53.74217551;238.791;4.03;64.59122042;219.87033;30.47;71.79306781
06/07/2017;240.55;242.9565;-2.4;47.41256388;238.791;4.03;64.59122042;219.87033;30.47;71.79306781
07/07/2017;242.11;242.873;-0.73;51.61706928;238.791;4.03;64.59122042;219.87033;30.47;71.79306781
10/07/2017;242.37;242.821;-0.76;52.28468835;239.232;5.86;67.70541362;219.87033;30.47;71.79306781
11/07/2017;242.19;242.7625;-1.1;51.76545207;239.232;5.86;67.70541362;219.87033;30.47;71.79306781
12/07/2017;244.01;242.7355;2.68;56.36594397;239.232;5.86;67.70541362;219.87033;30.47;71.79306781
13/07/2017;244.42;242.7445;0.93;57.32862944;239.232;5.86;67.70541362;219.87033;30.47;71.79306781
14/07/2017;245.56;242.834;4.21;59.91086474;239.232;5.86;67.70541362;219.87033;30.47;71.79306781
17/07/2017;245.53;242.9785;3.73;59.81085439;239.655;7.9;68.80753254;219.87033;30.47;71.79306781
18/07/2017;245.66;243.0285;3.45;60.11380605;239.655;7.9;68.80753254;219.87033;30.47;71.79306781
19/07/2017;246.99;243.2275;4.22;63.10172119;239.655;7.9;68.80753254;219.87033;30.47;71.79306781
20/07/2017;247.1;243.435;6.55;63.34020889;239.655;7.9;68.80753254;219.87033;30.47;71.79306781
21/07/2017;246.88;243.637;4.77;62.4919985;239.655;7.9;68.80753254;219.87033;30.47;71.79306781
24/07/2017;246.82;243.8215;4.45;62.25327007;240.116;8.6;68.83291488;219.87033;30.47;71.79306781
25/07/2017;247.42;244.028;5.23;63.70895858;240.116;8.6;68.83291488;219.87033;30.47;71.79306781
26/07/2017;247.43;244.333;3.42;63.7334342;240.116;8.6;68.83291488;219.87033;30.47;71.79306781
27/07/2017;247.2;244.5185;2.78;62.71201952;240.116;8.6;68.83291488;219.87033;30.47;71.79306781
28/07/2017;246.91;244.7965;1.35;61.40907246;240.116;8.6;68.83291488;219.87033;30.47;71.79306781
31/07/2017;246.77;245.045;1.24;60.76907544;240.635;5.7;69.27051272;219.87033;30.47;71.79306781
01/08/2017;247.32;245.3005;1.66;62.38610398;240.635;5.7;69.27051272;222.05133;34.94;72.0239227
02/08/2017;247.44;245.534;0.45;62.73795891;240.635;5.7;69.27051272;222.05133;34.94;72.0239227
03/08/2017;246.96;245.8545;-0.14;60.36626355;240.635;5.7;69.27051272;222.05133;34.94;72.0239227
04/08/2017;247.41;246.1195;0.53;61.78822021;240.635;5.7;69.27051272;222.05133;34.94;72.0239227
07/08/2017;247.87;246.3945;1.05;63.20513324;241.148;-0.05;63.14511955;222.05133;34.94;72.0239227
08/08/2017;247.26;246.648;-0.16;60.10202901;241.148;-0.05;63.14511955;222.05133;34.94;72.0239227
09/08/2017;247.25;246.81;-0.18;60.05128021;241.148;-0.05;63.14511955;222.05133;34.94;72.0239227
10/08/2017;243.76;246.777;-3.44;45.86090296;241.148;-0.05;63.14511955;222.05133;34.94;72.0239227
11/08/2017;244.12;246.705;-2.79;47.21195969;241.148;-0.05;63.14511955;222.05133;34.94;72.0239227
14/08/2017;246.54;246.7555;-0.23;55.1176582;241.4965;-0.7;60.72859445;222.05133;34.94;72.0239227
15/08/2017;246.51;246.798;-0.81;55.01042115;241.4965;-0.7;60.72859445;222.05133;34.94;72.0239227
16/08/2017;246.94;246.7955;-0.5;56.29029877;241.4965;-0.7;60.72859445;222.05133;34.94;72.0239227
17/08/2017;243.09;246.595;-3.87;44.41234142;241.4965;-0.7;60.72859445;222.05133;34.94;72.0239227
18/08/2017;242.71;246.3865;-4.7;43.46189201;241.4965;-0.7;60.72859445;222.05133;34.94;72.0239227
21/08/2017;242.9;246.1905;-4.97;44.09005694;241.9645;1.92;62.6953759;222.05133;34.94;72.0239227
22/08/2017;245.44;246.0915;-1.82;51.63315253;241.9645;1.92;62.6953759;222.05133;34.94;72.0239227
23/08/2017;244.56;245.948;-2.69;49.21758536;241.9645;1.92;62.6953759;222.05133;34.94;72.0239227
24/08/2017;243.99;245.7875;0.23;47.69987397;241.9645;1.92;62.6953759;222.05133;34.94;72.0239227
25/08/2017;244.56;245.67;0.44;49.34016884;241.9645;1.92;62.6953759;222.05133;34.94;72.0239227
28/08/2017;244.57;245.56;-1.97;49.36942023;242.731;4.71;65.87679503;222.05133;34.94;72.0239227
29/08/2017;244.85;245.4365;-1.66;50.21456753;242.731;4.71;65.87679503;222.05133;34.94;72.0239227
30/08/2017;246.01;245.365;-0.93;53.58486609;242.731;4.71;65.87679503;222.05133;34.94;72.0239227
31/08/2017;247.49;245.3915;4.4;57.44424496;242.731;4.71;65.87679503;222.05133;34.94;72.0239227
01/09/2017;247.84;245.413;5.13;58.30511233;242.731;4.71;65.87679503;224.92679;30.85;73.21937525
05/09/2017;246.06;245.3225;3.16;52.62081518;243.3305;4.78;63.6860661;224.92679;30.85;73.21937525
06/09/2017;246.9;245.3045;1.46;54.80413531;243.3305;4.78;63.6860661;224.92679;30.85;73.21937525
07/09/2017;246.87;245.2855;2.31;54.70959335;243.3305;4.78;63.6860661;224.92679;30.85;73.21937525
08/09/2017;246.58;245.4265;2.59;53.76813253;243.3305;4.78;63.6860661;224.92679;30.85;73.21937525
11/09/2017;249.21;245.681;4.65;60.27728882;243.886;7.08;66.13547048;224.92679;30.85;73.21937525
12/09/2017;250.05;245.8565;5.48;62.06830043;243.886;7.08;66.13547048;224.92679;30.85;73.21937525
13/09/2017;250.17;246.0395;5.32;62.32311588;243.886;7.08;66.13547048;224.92679;30.85;73.21937525
14/09/2017;250.09;246.197;4.08;62.03141805;243.886;7.08;66.13547048;224.92679;30.85;73.21937525
15/09/2017;249.19;246.502;1.7;58.78154167;243.886;7.08;66.13547048;224.92679;30.85;73.21937525
18/09/2017;249.72;246.8525;1.88;60.07491425;244.373;3.88;66.36365427;224.92679;30.85;73.21937525
19/09/2017;249.97;247.206;3.91;60.6859036;244.373;3.88;66.36365427;224.92679;30.85;73.21937525
20/09/2017;250.06;247.437;3.16;60.91201521;244.373;3.88;66.36365427;224.92679;30.85;73.21937525
21/09/2017;249.39;247.6785;2.52;58.2914151;244.373;3.88;66.36365427;224.92679;30.85;73.21937525
22/09/2017;249.44;247.951;2.86;58.43154993;244.373;3.88;66.36365427;224.92679;30.85;73.21937525
25/09/2017;248.93;248.1695;-0.28;56.4019779;244.9855;4.35;67.98542627;224.92679;30.85;73.21937525
26/09/2017;249.08;248.395;-0.97;56.86467895;244.9855;4.35;67.98542627;224.92679;30.85;73.21937525
27/09/2017;250.05;248.655;-0.12;59.76413674;244.9855;4.35;67.98542627;224.92679;30.85;73.21937525
28/09/2017;250.35;248.872;0.26;60.62366056;244.9855;4.35;67.98542627;224.92679;30.85;73.21937525
29/09/2017;251.23;249.059;2.04;63.05450306;244.9855;4.35;67.98542627;224.92679;30.85;73.21937525
02/10/2017;252.32;249.283;2.6;65.80034966;245.7885;7.46;70.59664798;228.10629;33.62;74.99523133
03/10/2017;252.86;249.623;2.89;67.07332276;245.7885;7.46;70.59664798;228.10629;33.62;74.99523133
04/10/2017;253.16;249.936;3.1;67.77305754;245.7885;7.46;70.59664798;228.10629;33.62;74.99523133
05/10/2017;254.66;250.3255;5.27;71.00770832;245.7885;7.46;70.59664798;228.10629;33.62;74.99523133
06/10/2017;254.37;250.715;4.93;69.58979433;245.7885;7.46;70.59664798;228.10629;33.62;74.99523133
09/10/2017;253.95;250.952;5.02;67.53891979;246.4505;7.54;71.05454109;228.10629;33.62;74.99523133
10/10/2017;254.62;251.1805;5.54;69.06594165;246.4505;7.54;71.05454109;228.10629;33.62;74.99523133
11/10/2017;255.02;251.423;4.97;69.95201985;246.4505;7.54;71.05454109;228.10629;33.62;74.99523133
12/10/2017;254.64;251.6505;4.29;68.00883814;246.4505;7.54;71.05454109;228.10629;33.62;74.99523133
13/10/2017;254.95;251.9385;3.72;68.75236674;246.4505;7.54;71.05454109;228.10629;33.62;74.99523133
16/10/2017;255.29;252.217;2.97;69.56692112;247.0975;12.99;72.71600274;228.10629;33.62;74.99523133
17/10/2017;255.47;252.492;2.61;70.00161519;247.0975;12.99;72.71600274;228.10629;33.62;74.99523133
18/10/2017;255.72;252.775;2.56;70.61373856;247.0975;12.99;72.71600274;228.10629;33.62;74.99523133
19/10/2017;255.79;253.095;1.13;70.78897933;247.0975;12.99;72.71600274;228.10629;33.62;74.99523133
20/10/2017;257.11;253.4785;2.74;73.87381479;247.0975;12.99;72.71600274;228.10629;33.62;74.99523133
23/10/2017;256.11;253.8375;2.16;68.14901596;247.8125;15;73.16525895;228.10629;33.62;74.99523133
24/10/2017;256.56;254.2115;1.94;69.27407792;247.8125;15;73.16525895;228.10629;33.62;74.99523133
25/10/2017;255.29;254.4735;0.27;62.71003878;247.8125;15;73.16525895;228.10629;33.62;74.99523133
26/10/2017;255.62;254.737;0.98;63.64977724;247.8125;15;73.16525895;228.10629;33.62;74.99523133
27/10/2017;257.71;255.061;2.76;68.86718838;247.8125;15;73.16525895;228.10629;33.62;74.99523133
30/10/2017;256.75;255.2825;1.46;64.40851637;248.603;13.89;73.72551944;228.10629;33.62;74.99523133
31/10/2017;257.15;255.497;1.68;65.38887932;248.603;13.89;73.72551944;228.10629;33.62;74.99523133
01/11/2017;257.49;255.7135;1.77;66.21933642;248.603;13.89;73.72551944;231.08079;37.48;77.11115982
02/11/2017;257.59;255.86;1.8;66.46780638;248.603;13.89;73.72551944;231.08079;37.48;77.11115982
03/11/2017;258.45;256.064;1.34;68.55627273;248.603;13.89;73.72551944;231.08079;37.48;77.11115982
06/11/2017;258.85;256.309;2.74;69.48446375;249.351;10.25;72.94754851;231.08079;37.48;77.11115982
07/11/2017;258.67;256.5115;2.11;68.52864119;249.351;10.25;72.94754851;231.08079;37.48;77.11115982
08/11/2017;259.11;256.716;3.82;69.60190242;249.351;10.25;72.94754851;231.08079;37.48;77.11115982
09/11/2017;258.17;256.8925;2.55;64.65581263;249.351;10.25;72.94754851;231.08079;37.48;77.11115982
10/11/2017;258.09;257.0495;0.38;64.2478215;249.351;10.25;72.94754851;231.08079;37.48;77.11115982
13/11/2017;258.33;257.2015;1.58;64.94462185;250.154;11.28;72.43479645;231.08079;37.48;77.11115982
14/11/2017;257.73;257.3145;0.58;61.78373246;250.154;11.28;72.43479645;231.08079;37.48;77.11115982
15/11/2017;256.44;257.3505;-1.05;55.6673528;250.154;11.28;72.43479645;231.08079;37.48;77.11115982
16/11/2017;258.62;257.492;1.03;62.29131394;250.154;11.28;72.43479645;231.08079;37.48;77.11115982
17/11/2017;257.86;257.5295;-0.59;59.06102417;250.154;11.28;72.43479645;231.08079;37.48;77.11115982
20/11/2017;258.3;257.639;-0.55;60.31214708;251.0665;11.17;74.48192925;231.08079;37.48;77.11115982
21/11/2017;259.99;257.8105;1.32;64.66694067;251.0665;11.17;74.48192925;231.08079;37.48;77.11115982
22/11/2017;259.76;258.034;0.65;63.66862957;251.0665;11.17;74.48192925;231.08079;37.48;77.11115982
24/11/2017;260.36;258.271;2.19;65.1426082;251.0665;11.17;74.48192925;231.08079;37.48;77.11115982
27/11/2017;260.23;258.397;2.14;64.54685566;252.0115;15.02;77.37528051;231.08079;37.48;77.11115982
28/11/2017;262.87;258.703;4.54;70.33227537;252.0115;15.02;77.37528051;231.08079;37.48;77.11115982
29/11/2017;262.71;258.981;4.98;69.60941659;252.0115;15.02;77.37528051;231.08079;37.48;77.11115982
30/11/2017;265.01;259.357;8.57;73.69076903;252.0115;15.02;77.37528051;231.08079;37.48;77.11115982
01/12/2017;264.46;259.7005;5.84;71.28696349;252.0115;15.02;77.37528051;234.10725;30.39;77.58002899
04/12/2017;264.14;259.985;6.28;69.89411638;252.943;14.28;78.04468368;234.10725;30.39;77.58002899
05/12/2017;263.19;260.202;4.89;65.88156885;252.943;14.28;78.04468368;234.10725;30.39;77.58002899
06/12/2017;263.24;260.4305;3.25;65.98947064;252.943;14.28;78.04468368;234.10725;30.39;77.58002899
07/12/2017;264.07;260.6785;4.31;67.76630556;252.943;14.28;78.04468368;234.10725;30.39;77.58002899
08/12/2017;265.51;261.0455;5.15;70.56744867;252.943;14.28;78.04468368;234.10725;30.39;77.58002899
11/12/2017;266.31;261.4565;6.08;71.98746836;253.923;12.14;78.67561357;234.10725;30.39;77.58002899
12/12/2017;266.78;261.879;3.91;72.79708436;253.923;12.14;78.67561357;234.10725;30.39;77.58002899
13/12/2017;266.75;262.33;4.04;72.65634584;253.923;12.14;78.67561357;234.10725;30.39;77.58002899
14/12/2017;265.66;262.791;0.65;67.66564271;253.923;12.14;78.67561357;234.10725;30.39;77.58002899
15/12/2017;266.51;263.1855;2.05;69.38739324;253.923;12.14;78.67561357;234.10725;30.39;77.58002899
18/12/2017;268.2;263.7025;4.06;72.44995834;254.928;12.56;79.30020602;234.10725;30.39;77.58002899
19/12/2017;267.17;264.146;3.98;68.09069974;254.928;12.56;79.30020602;234.10725;30.39;77.58002899
20/12/2017;267.03;264.498;3.79;67.51096553;254.928;12.56;79.30020602;234.10725;30.39;77.58002899
21/12/2017;267.58;264.889;3.51;68.6132935;254.928;12.56;79.30020602;234.10725;30.39;77.58002899
22/12/2017;267.51;265.2465;2;68.30359278;254.928;12.56;79.30020602;234.10725;30.39;77.58002899
26/12/2017;267.19;265.5945;0.88;66.85512155;256.065;9.75;77.74602699;234.10725;30.39;77.58002899
27/12/2017;267.32;265.817;0.54;67.15225704;256.065;9.75;77.74602699;234.10725;30.39;77.58002899
28/12/2017;267.87;266.075;1.12;68.41029099;256.065;9.75;77.74602699;234.10725;30.39;77.58002899
29/12/2017;266.86;266.1675;1.2;63.70578847;256.065;9.75;77.74602699;234.10725;30.39;77.58002899
02/01/2018;268.77;266.383;2.26;68.06634737;257.6005;15.71;81.57304194;237.71025;46.16;80.91691832
03/01/2018;270.47;266.6995;2.27;71.28996396;257.6005;15.71;81.57304194;237.71025;46.16;80.91691832
04/01/2018;271.61;267.1205;4.44;73.19521556;257.6005;15.71;81.57304194;237.71025;46.16;80.91691832
05/01/2018;273.42;267.6295;6.39;75.86529184;257.6005;15.71;81.57304194;237.71025;46.16;80.91691832
08/01/2018;273.92;268.122;6.34;76.54303312;259.2685;19.47;83.60394811;237.71025;46.16;80.91691832
09/01/2018;274.54;268.5735;7.03;77.37042134;259.2685;19.47;83.60394811;237.71025;46.16;80.91691832
10/01/2018;274.12;268.964;6.93;75.47677992;259.2685;19.47;83.60394811;237.71025;46.16;80.91691832
11/01/2018;276.12;269.431;8.8;78.15060067;259.2685;19.47;83.60394811;237.71025;46.16;80.91691832
12/01/2018;277.92;269.9895;10.05;80.19157075;259.2685;19.47;83.60394811;237.71025;46.16;80.91691832
16/01/2018;276.97;270.555;10.11;76.24474932;260.897;22.32;84.59067286;237.71025;46.16;80.91691832
17/01/2018;279.61;271.21;10.84;79.22786152;260.897;22.32;84.59067286;237.71025;46.16;80.91691832
18/01/2018;279.14;271.757;8.67;77.41069729;260.897;22.32;84.59067286;237.71025;46.16;80.91691832
19/01/2018;280.41;272.419;8.8;78.79087246;260.897;22.32;84.59067286;237.71025;46.16;80.91691832
22/01/2018;282.69;273.202;9.27;80.98131695;262.897;28.72;86.67679845;237.71025;46.16;80.91691832
23/01/2018;283.29;273.9875;9.37;81.50900284;262.897;28.72;86.67679845;237.71025;46.16;80.91691832
24/01/2018;283.18;274.771;8.64;81.07597288;262.897;28.72;86.67679845;237.71025;46.16;80.91691832
25/01/2018;283.3;275.5765;9.18;81.19043689;262.897;28.72;86.67679845;237.71025;46.16;80.91691832
26/01/2018;286.58;276.5395;10.46;83.97269692;262.897;28.72;86.67679845;237.71025;46.16;80.91691832
29/01/2018;284.68;277.38;6.76;77.04143327;264.21;15.09;68.98698546;237.71025;46.16;80.91691832
30/01/2018;281.76;278.125;4.79;67.98594255;264.21;15.09;68.98698546;237.71025;46.16;80.91691832
31/01/2018;281.9;278.7815;2.29;68.17426434;264.21;15.09;68.98698546;237.71025;46.16;80.91691832
01/02/2018;281.58;279.337;2.44;67.22518375;264.21;15.09;68.98698546;240.819;33.57;73.12834634
02/02/2018;275.45;279.529;-4.96;52.51902949;264.21;15.09;68.98698546;240.819;33.57;73.12834634
05/02/2018;263.93;279.0545;-18.76;36.6838413;264.813;-2.96;54.38086617;240.819;33.57;73.12834634
06/02/2018;269.13;278.815;-14.16;44.60066944;264.813;-2.96;54.38086617;240.819;33.57;73.12834634
07/02/2018;267.67;278.4715;-15.51;43.01506077;264.813;-2.96;54.38086617;240.819;33.57;73.12834634
08/02/2018;257.63;277.647;-25.67;34.22860079;264.813;-2.96;54.38086617;240.819;33.57;73.12834634
09/02/2018;261.5;276.916;-25.08;39.25087021;264.813;-2.96;54.38086617;240.819;33.57;73.12834634
12/02/2018;265.34;276.287;-19.34;43.72766723;265.907;7.6;61.50343931;240.819;33.57;73.12834634
13/02/2018;266;275.7385;-15.76;44.46622849;265.907;7.6;61.50343931;240.819;33.57;73.12834634
14/02/2018;269.59;275.2375;-12.31;48.33877062;265.907;7.6;61.50343931;240.819;33.57;73.12834634
15/02/2018;273.03;274.932;-8.55;51.72571544;265.907;7.6;61.50343931;240.819;33.57;73.12834634
16/02/2018;273.11;274.567;-2.34;51.80287423;265.907;7.6;61.50343931;240.819;33.57;73.12834634
20/02/2018;271.4;274.0025;7.47;50.00891576;266.924;8.2;62.35396261;240.819;33.57;73.12834634
21/02/2018;270.05;273.3405;0.92;48.61337897;266.924;8.2;62.35396261;240.819;33.57;73.12834634
22/02/2018;270.4;272.7015;2.73;49.00079787;266.924;8.2;62.35396261;240.819;33.57;73.12834634
23/02/2018;274.71;272.272;17.08;53.53076259;266.924;8.2;62.35396261;240.819;33.57;73.12834634
26/02/2018;277.9;271.838;16.4;56.53137598;267.6305;1.57;57.64822273;240.819;33.57;73.12834634
27/02/2018;274.43;271.3255;9.09;52.64845777;267.6305;1.57;57.64822273;240.819;33.57;73.12834634
28/02/2018;271.65;270.82;5.65;49.7726236;267.6305;1.57;57.64822273;240.819;33.57;73.12834634
01/03/2018;267.7;270.11;-1.89;46.02214541;267.6305;1.57;57.64822273;243.1205;21.71;67.47331627
02/03/2018;269.08;269.485;-3.95;47.47406054;267.6305;1.57;57.64822273;243.1205;21.71;67.47331627
05/03/2018;272.19;269.322;-0.92;50.61725628;268.7185;12.01;62.77725936;243.1205;21.71;67.47331627
06/03/2018;272.88;269.7695;1.48;51.2962072;268.7185;12.01;62.77725936;243.1205;21.71;67.47331627
07/03/2018;272.78;269.952;2.73;51.18910931;268.7185;12.01;62.77725936;243.1205;21.71;67.47331627
08/03/2018;274.1;270.2735;3.7;52.56184435;268.7185;12.01;62.77725936;243.1205;21.71;67.47331627
09/03/2018;278.87;271.3355;4.16;57.13586192;268.7185;12.01;62.77725936;243.1205;21.71;67.47331627
12/03/2018;278.52;272.1865;0.62;56.71455025;269.543;0.78;59.18709234;243.1205;21.71;67.47331627
13/03/2018;276.72;272.7555;2.29;54.54272298;269.543;0.78;59.18709234;243.1205;21.71;67.47331627
14/03/2018;275.3;273.2205;3.65;52.8658089;269.543;0.78;59.18709234;243.1205;21.71;67.47331627
15/03/2018;275;273.491;7.3;52.50769666;269.543;0.78;59.18709234;243.1205;21.71;67.47331627
16/03/2018;274.2;273.5495;5.12;51.53031294;269.543;0.78;59.18709234;243.1205;21.71;67.47331627
19/03/2018;270.49;273.4185;-1.7;47.24781571;269.523;-19.87;49.00964617;243.1205;21.71;67.47331627
20/03/2018;270.95;273.396;-1.93;47.81245925;269.523;-19.87;49.00964617;243.1205;21.71;67.47331627
21/03/2018;270.43;273.415;-2.35;47.21263098;269.523;-19.87;49.00964617;243.1205;21.71;67.47331627
22/03/2018;263.67;273.0785;-10.43;40.30977417;269.523;-19.87;49.00964617;243.1205;21.71;67.47331627
23/03/2018;258.05;272.2455;-20.82;35.74737074;269.523;-19.87;49.00964617;243.1205;21.71;67.47331627
26/03/2018;265.11;271.606;-13.41;44.09380437;269.776;-17.26;51.76010477;243.1205;21.71;67.47331627
27/03/2018;260.6;270.9145;-16.12;40.55980073;269.776;-17.26;51.76010477;243.1205;21.71;67.47331627
28/03/2018;259.83;270.3235;-15.47;39.98529651;269.776;-17.26;51.76010477;243.1205;21.71;67.47331627
29/03/2018;263.15;270.096;-11.85;43.60188158;269.776;-17.26;51.76010477;243.1205;21.71;67.47331627
02/04/2018;257.47;269.5155;-16.73;39.34288957;269.869;-26.86;49.86082143;245.477;22.71;67.89046646
03/04/2018;260.77;268.9445;-9.72;42.75404347;269.869;-26.86;49.86082143;245.477;22.71;67.89046646
04/04/2018;263.56;268.4785;-7.39;45.47603392;269.869;-26.86;49.86082143;245.477;22.71;67.89046646
05/04/2018;265.64;268.1215;-4.79;47.43265295;269.869;-26.86;49.86082143;245.477;22.71;67.89046646
06/04/2018;259.72;267.4025;-3.95;42.83854481;269.869;-26.86;49.86082143;245.477;22.71;67.89046646
09/04/2018;261;266.509;2.95;44.06841281;270.1085;-10.3;52.74321821;245.477;22.71;67.89046646
10/04/2018;265.15;265.8405;0.04;47.88557492;270.1085;-10.3;52.74321821;245.477;22.71;67.89046646
11/04/2018;263.76;265.1925;3.16;46.76318554;270.1085;-10.3;52.74321821;245.477;22.71;67.89046646
12/04/2018;265.93;264.724;6.1;48.73293737;270.1085;-10.3;52.74321821;245.477;22.71;67.89046646
13/04/2018;265.15;264.2315;2;48.06178136;270.1085;-10.3;52.74321821;245.477;22.71;67.89046646
16/04/2018;267.33;263.888;9.86;50.07936785;270.216;5.11;53.49794715;245.477;22.71;67.89046646
17/04/2018;270.19;263.873;9.42;52.61499215;270.216;5.11;53.49794715;245.477;22.71;67.89046646
18/04/2018;270.39;263.845;6.83;52.79106092;270.216;5.11;53.49794715;245.477;22.71;67.89046646
19/04/2018;268.89;263.768;3.25;51.29024741;270.216;5.11;53.49794715;245.477;22.71;67.89046646
20/04/2018;266.61;263.915;6.89;49.06405515;270.216;5.11;53.49794715;245.477;22.71;67.89046646
23/04/2018;266.57;264.341;5.57;49.02485762;270.2685;-6.55;53.4672413;245.477;22.71;67.89046646
24/04/2018;262.98;264.2345;-2.17;45.59235409;270.2685;-6.55;53.4672413;245.477;22.71;67.89046646
25/04/2018;263.63;264.386;-0.13;46.3070481;270.2685;-6.55;53.4672413;245.477;22.71;67.89046646
26/04/2018;266.31;264.71;0.38;49.19617962;270.2685;-6.55;53.4672413;245.477;22.71;67.89046646
27/04/2018;266.56;264.8805;1.41;49.46253288;270.2685;-6.55;53.4672413;245.477;22.71;67.89046646
30/04/2018;264.51;265.2325;-2.82;47.32621174;270.244;-8.69;53.12148727;245.477;22.71;67.89046646
01/05/2018;264.98;265.443;-5.21;47.86824486;270.244;-8.69;53.12148727;248.209;24.17;69.81241765
02/05/2018;263.2;265.425;-7.19;45.98644864;270.244;-8.69;53.12148727;248.209;24.17;69.81241765
03/05/2018;262.62;265.274;-6.27;45.37613944;270.244;-8.69;53.12148727;248.209;24.17;69.81241765
04/05/2018;266.02;265.589;-0.59;49.5012966;270.244;-8.69;53.12148727;248.209;24.17;69.81241765
07/05/2018;266.92;265.885;0.35;50.53946969;270.511;3.77;56.82904064;248.209;24.17;69.81241765
08/05/2018;266.92;265.9735;3.94;50.53946969;270.511;3.77;56.82904064;248.209;24.17;69.81241765
09/05/2018;269.5;266.2605;5.87;53.55709108;270.511;3.77;56.82904064;248.209;24.17;69.81241765
10/05/2018;272.02;266.565;5.71;56.29196552;270.511;3.77;56.82904064;248.209;24.17;69.81241765
